class_id,teacher_id,subject,room_id,day,slot,confidence
G9-G04,T253,math,B-CR-005,Tue,3,0.5
G9-G04,T420,arabic,B-CR-080,Sun,1,0.5
G9-G04,T420,arabic,B-CR-080,Tue,1,0.5
G9-G04,T420,arabic,B-CR-079,Wed,1,0.5
G9-G04,T420,arabic,B-CR-053,Sun,6,0.5
G9-G04,T435,islamic,B-CR-064,Thu,5,0.5
G9-G04,T435,islamic,B-CR-032,Mon,6,0.5
G9-G04,T435,islamic,B-CR-023,Tue,6,0.5
G9-G04,T435,islamic,B-CR-016,Wed,6,0.5
G9-G04,T243,english,B-CR-065,Thu,2,0.5
G9-G04,T243,english,B-CR-053,Sun,7,0.5
G9-G04,T243,english,B-CR-058,Mon,7,0.5
G9-G04,T243,english,B-CR-055,Tue,7,0.5
G9-G04,T243,english,B-CR-047,Wed,7,0.5
G9-G04,T243,english,B-CR-040,Thu,7,0.5
G9-G04,T462,english,B-CR-066,Thu,2,0.5
G9-G04,T462,english,B-CR-054,Sun,7,0.5
G9-G04,T462,english,B-CR-056,Tue,7,0.5
G9-G04,T298,history,B-CR-054,Sun,6,0.5
G9-G04,T298,history,B-CR-033,Mon,6,0.5
G9-G04,T312,geography,B-CR-065,Thu,5,0.5
G9-G04,T312,geography,B-CR-055,Sun,6,0.5
G9-G04,T008,french,B-CR-057,Tue,7,0.5
G9-G04,T024,computer,B-CR-034,Mon,6,0.5
G9-G04,T332,social,B-CR-066,Thu,5,0.5
G9-G04,T020,art,B-CR-048,Wed,7,0.5
G9-G04,T034,music,B-CR-002,Mon,8,0.5
G9-G05,T267,math,B-CR-080,Wed,1,0.5
G9-G05,T267,math,B-CR-057,Thu,1,0.5
G9-G05,T267,math,B-CR-067,Thu,2,0.5
G9-G05,T267,math,B-CR-017,Sun,3,0.5
G9-G05,T267,math,B-CR-006,Tue,3,0.5
G9-G05,T267,math,B-CR-004,Wed,3,0.5
G9-G05,T267,math,B-CR-004,Thu,3,0.5
G9-G05,T267,math,B-CR-056,Sun,6,0.5
G9-G05,T267,math,B-CR-035,Mon,6,0.5
G9-G05,T436,arabic,B-CR-058,Thu,1,0.5
G9-G05,T436,arabic,B-CR-057,Sun,6,0.5
G9-G05,T436,arabic,B-CR-036,Mon,6,0.5
G9-G05,T436,arabic,B-CR-024,Tue,6,0.5
G9-G05,T443,islamic,B-CR-067,Thu,5,0.5
G9-G05,T443,islamic,B-CR-037,Mon,6,0.5
G9-G05,T443,islamic,B-CR-025,Tue,6,0.5
G9-G05,T443,islamic,B-CR-017,Wed,6,0.5
G9-G05,T262,english,B-CR-068,Thu,2,0.5
G9-G05,T262,english,B-CR-055,Sun,7,0.5
G9-G05,T262,english,B-CR-059,Mon,7,0.5
G9-G05,T262,english,B-CR-049,Wed,7,0.5
G9-G05,T262,english,B-CR-041,Thu,7,0.5
G9-G05,T421,english,B-CR-069,Thu,2,0.5
G9-G05,T421,english,B-CR-056,Sun,7,0.5
G9-G05,T421,english,B-CR-060,Mon,7,0.5
G9-G05,T421,english,B-CR-058,Tue,7,0.5
G9-G05,T325,history,B-CR-068,Thu,5,0.5
G9-G05,T325,history,B-CR-058,Sun,6,0.5
G9-G05,T331,geography,B-CR-069,Thu,5,0.5
G9-G05,T331,geography,B-CR-018,Wed,6,0.5
G9-G05,T010,french,B-CR-042,Thu,7,0.5
G9-G05,T026,computer,B-CR-059,Sun,6,0.5
G9-G05,T334,social,B-CR-070,Thu,5,0.5
G9-G05,T022,art,B-CR-043,Thu,7,0.5
G9-G05,T036,music,B-CR-050,Wed,7,0.5
G9-G06,T278,math,B-CR-059,Thu,1,0.5
G9-G06,T278,math,B-CR-070,Thu,2,0.5
G9-G06,T278,math,B-CR-018,Sun,3,0.5
G9-G06,T278,math,B-CR-007,Tue,3,0.5
G9-G06,T278,math,B-CR-005,Wed,3,0.5
G9-G06,T278,math,B-CR-005,Thu,3,0.5
G9-G06,T278,math,B-CR-060,Sun,6,0.5
G9-G06,T278,math,B-CR-038,Mon,6,0.5
G9-G06,T278,math,B-CR-019,Wed,6,0.5
G9-G06,T452,arabic,B-CR-061,Sun,6,0.5
G9-G06,T452,arabic,B-CR-039,Mon,6,0.5
G9-G06,T452,arabic,B-CR-017,Thu,6,0.5
G9-G06,T457,arabic,B-CR-060,Thu,1,0.5
G9-G06,T448,islamic,B-CR-071,Thu,5,0.5
G9-G06,T448,islamic,B-CR-062,Sun,6,0.5
G9-G06,T448,islamic,B-CR-040,Mon,6,0.5
G9-G06,T448,islamic,B-CR-026,Tue,6,0.5
G9-G06,T462,english,B-CR-051,Wed,7,0.5
G9-G06,T462,english,B-CR-044,Thu,7,0.5
G9-G06,T181,english,B-CR-052,Wed,7,0.5
G9-G06,T181,english,B-CR-045,Thu,7,0.5
G9-G06,T421,english,B-CR-053,Wed,7,0.5
G9-G06,T421,english,B-CR-046,Thu,7,0.5
G9-G06,T044,english,B-CR-047,Thu,7,0.5
G9-G06,T062,english,B-CR-048,Thu,7,0.5
G9-G06,T147,english,B-CR-049,Thu,7,0.5
G9-G06,T338,history,B-CR-072,Thu,5,0.5
G9-G06,T338,history,B-CR-041,Mon,6,0.5
G9-G06,T339,geography,B-CR-073,Thu,5,0.5
G9-G06,T339,geography,B-CR-042,Mon,6,0.5
G9-G06,T012,french,B-CR-001,Tue,8,0.5
G9-G06,T028,computer,B-CR-063,Sun,6,0.5
G9-G06,T360,social,B-CR-064,Sun,6,0.5
G9-G06,T030,art,B-CR-054,Wed,7,0.5
G9-G06,T038,music,B-CR-055,Wed,7,0.5
G8-B01,T423,math,B-CR-071,Thu,2,0.5
G8-B01,T423,math,B-CR-019,Sun,3,0.5
G8-B01,T423,math,B-CR-011,Mon,3,0.5
G8-B01,T423,math,B-CR-006,Wed,3,0.5
G8-B01,T423,math,B-CR-006,Thu,3,0.5
G8-B01,T423,math,B-CR-065,Sun,6,0.5
G8-B01,T423,math,B-CR-043,Mon,6,0.5
G8-B01,T423,math,B-CR-027,Tue,6,0.5
G8-B01,T423,math,B-CR-020,Wed,6,0.5
G8-B01,T464,arabic,B-CR-061,Thu,1,0.5
G8-B01,T464,arabic,B-CR-044,Mon,6,0.5
G8-B01,T464,arabic,B-CR-021,Wed,6,0.5
G8-B01,T464,arabic,B-CR-018,Thu,6,0.5
G8-B01,T466,islamic,B-CR-074,Thu,5,0.5
G8-B01,T466,islamic,B-CR-066,Sun,6,0.5
G8-B01,T466,islamic,B-CR-045,Mon,6,0.5
G8-B01,T466,islamic,B-CR-028,Tue,6,0.5
G8-B01,T455,history,B-CR-075,Thu,5,0.5
G8-B01,T455,history,B-CR-067,Sun,6,0.5
G8-B01,T481,geography,B-CR-076,Thu,5,0.5
G8-B01,T481,geography,B-CR-068,Sun,6,0.5
G8-B01,T007,french,B-CR-003,Mon,8,0.5
G8-B01,T021,computer,B-CR-069,Sun,6,0.5
G8-B01,T321,social,B-CR-070,Sun,6,0.5
G8-B01,T019,art,B-CR-056,Wed,7,0.5
G8-B01,T033,music,B-CR-050,Thu,7,0.5
G8-B02,T428,math,B-CR-062,Thu,1,0.5
G8-B02,T428,math,B-CR-020,Sun,3,0.5
G8-B02,T428,math,B-CR-012,Mon,3,0.5
G8-B02,T428,math,B-CR-008,Tue,3,0.5
G8-B02,T428,math,B-CR-007,Wed,3,0.5
G8-B02,T428,math,B-CR-007,Thu,3,0.5
G8-B02,T428,math,B-CR-071,Sun,6,0.5
G8-B02,T428,math,B-CR-046,Mon,6,0.5
G8-B02,T428,math,B-CR-029,Tue,6,0.5
G8-B02,T470,arabic,B-CR-063,Thu,1,0.5
G8-B02,T470,arabic,B-CR-072,Sun,6,0.5
G8-B02,T470,arabic,B-CR-047,Mon,6,0.5
G8-B02,T470,arabic,B-CR-030,Tue,6,0.5
G8-B02,T483,islamic,B-CR-077,Thu,5,0.5
G8-B02,T483,islamic,B-CR-073,Sun,6,0.5
G8-B02,T483,islamic,B-CR-048,Mon,6,0.5
G8-B02,T483,islamic,B-CR-031,Tue,6,0.5
G8-B02,T493,history,B-CR-078,Thu,5,0.5
G8-B02,T493,history,B-CR-074,Sun,6,0.5
G8-B02,T497,geography,B-CR-079,Thu,5,0.5
G8-B02,T497,geography,B-CR-075,Sun,6,0.5
G8-B02,T009,french,B-CR-057,Wed,7,0.5
G8-B02,T023,computer,B-CR-076,Sun,6,0.5
G8-B02,T324,social,B-CR-077,Sun,6,0.5
G8-B02,T027,art,B-CR-004,Sun,8,0.5
G8-B02,T035,music,B-CR-051,Thu,7,0.5
G8-B03,T431,math,B-CR-064,Thu,1,0.5
G8-B03,T431,math,B-CR-072,Thu,2,0.5
G8-B03,T431,math,B-CR-021,Sun,3,0.5
G8-B03,T431,math,B-CR-013,Mon,3,0.5
G8-B03,T431,math,B-CR-009,Tue,3,0.5
G8-B03,T431,math,B-CR-008,Wed,3,0.5
G8-B03,T431,math,B-CR-008,Thu,3,0.5
G8-B03,T431,math,B-CR-078,Sun,6,0.5
G8-B03,T431,math,B-CR-049,Mon,6,0.5
G8-B03,T486,arabic,B-CR-065,Thu,1,0.5
G8-B03,T486,arabic,B-CR-079,Sun,6,0.5
G8-B03,T486,arabic,B-CR-050,Mon,6,0.5
G8-B03,T486,arabic,B-CR-032,Tue,6,0.5
G8-B03,T487,islamic,B-CR-080,Thu,5,0.5
G8-B03,T487,islamic,B-CR-080,Sun,6,0.5
G8-B03,T487,islamic,B-CR-051,Mon,6,0.5
G8-B03,T487,islamic,B-CR-033,Tue,6,0.5
G8-B03,T499,history,B-CR-052,Mon,6,0.5
G8-B03,T499,history,B-CR-034,Tue,6,0.5
G8-B03,T054,geography,B-CR-053,Mon,6,0.5
G8-B03,T054,geography,B-CR-035,Tue,6,0.5
G8-B03,T011,french,B-CR-052,Thu,7,0.5
G8-B03,T025,computer,B-CR-054,Mon,6,0.5
G8-B03,T343,social,B-CR-055,Mon,6,0.5
G8-B03,T029,art,B-CR-004,Mon,8,0.5
G8-B03,T037,music,B-CR-058,Wed,7,0.5
G8-B04,T458,math,B-CR-066,Thu,1,0.5
G8-B04,T458,math,B-CR-073,Thu,2,0.5
G8-B04,T458,math,B-CR-022,Sun,3,0.5
G8-B04,T458,math,B-CR-010,Tue,3,0.5
G8-B04,T458,math,B-CR-009,Wed,3,0.5
G8-B04,T458,math,B-CR-056,Mon,6,0.5
G8-B04,T458,math,B-CR-036,Tue,6,0.5
G8-B04,T458,math,B-CR-022,Wed,6,0.5
G8-B04,T458,math,B-CR-005,Mon,8,0.5
G8-B04,T488,arabic,B-CR-057,Mon,6,0.5
G8-B04,T488,arabic,B-CR-037,Tue,6,0.5
G8-B04,T488,arabic,B-CR-023,Wed,6,0.5
G8-B04,T488,arabic,B-CR-019,Thu,6,0.5
G8-B04,T042,islamic,B-CR-058,Mon,6,0.5
G8-B04,T042,islamic,B-CR-038,Tue,6,0.5
G8-B04,T042,islamic,B-CR-024,Wed,6,0.5
G8-B04,T042,islamic,B-CR-020,Thu,6,0.5
G8-B04,T061,history,B-CR-059,Mon,6,0.5
G8-B04,T061,history,B-CR-039,Tue,6,0.5
G8-B04,T058,geography,B-CR-060,Mon,6,0.5
G8-B04,T058,geography,B-CR-040,Tue,6,0.5
G8-B04,T007,french,B-CR-002,Tue,8,0.5
G8-B04,T021,computer,B-CR-041,Tue,6,0.5
G8-B04,T351,social,B-CR-061,Mon,6,0.5
G8-B04,T019,art,B-CR-005,Sun,8,0.5
G8-B04,T033,music,B-CR-006,Sun,8,0.5
G8-B05,T467,math,B-CR-067,Thu,1,0.5
G8-B05,T467,math,B-CR-023,Sun,3,0.5
G8-B05,T467,math,B-CR-014,Mon,3,0.5
G8-B05,T467,math,B-CR-011,Tue,3,0.5
G8-B05,T467,math,B-CR-010,Wed,3,0.5
G8-B05,T467,math,B-CR-009,Thu,3,0.5
G8-B05,T467,math,B-CR-062,Mon,6,0.5
G8-B05,T467,math,B-CR-007,Sun,8,0.5
G8-B05,T467,math,B-CR-006,Mon,8,0.5
G8-B05,T046,arabic,B-CR-068,Thu,1,0.5
G8-B05,T046,arabic,B-CR-063,Mon,6,0.5
G8-B05,T046,arabic,B-CR-042,Tue,6,0.5
G8-B05,T046,arabic,B-CR-025,Wed,6,0.5
G8-B05,T050,islamic,B-CR-064,Mon,6,0.5
G8-B05,T050,islamic,B-CR-043,Tue,6,0.5
G8-B05,T050,islamic,B-CR-026,Wed,6,0.5
G8-B05,T050,islamic,B-CR-021,Thu,6,0.5
G8-B05,T087,history,B-CR-065,Mon,6,0.5
G8-B05,T087,history,B-CR-044,Tue,6,0.5
G8-B05,T093,geography,B-CR-066,Mon,6,0.5
G8-B05,T093,geography,B-CR-045,Tue,6,0.5
G8-B05,T009,french,B-CR-008,Sun,8,0.5
G8-B05,T023,computer,B-CR-067,Mon,6,0.5
G8-B05,T359,social,B-CR-068,Mon,6,0.5
G8-B05,T027,art,B-CR-007,Mon,8,0.5
G8-B05,T035,music,B-CR-003,Tue,8,0.5
G8-B06,T468,math,B-CR-074,Thu,2,0.5
G8-B06,T468,math,B-CR-024,Sun,3,0.5
G8-B06,T468,math,B-CR-015,Mon,3,0.5
G8-B06,T468,math,B-CR-012,Tue,3,0.5
G8-B06,T468,math,B-CR-011,Wed,3,0.5
G8-B06,T468,math,B-CR-010,Thu,3,0.5
G8-B06,T468,math,B-CR-069,Mon,6,0.5
G8-B06,T468,math,B-CR-046,Tue,6,0.5
G8-B06,T468,math,B-CR-027,Wed,6,0.5
G8-B06,T056,arabic,B-CR-047,Tue,6,0.5
G8-B06,T056,arabic,B-CR-028,Wed,6,0.5
G8-B06,T056,arabic,B-CR-022,Thu,6,0.5
G8-B06,T075,arabic,B-CR-070,Mon,6,0.5
G8-B06,T084,islamic,B-CR-071,Mon,6,0.5
G8-B06,T084,islamic,B-CR-048,Tue,6,0.5
G8-B06,T084,islamic,B-CR-029,Wed,6,0.5
G8-B06,T084,islamic,B-CR-023,Thu,6,0.5
G8-B06,T104,history,B-CR-072,Mon,6,0.5
G8-B06,T104,history,B-CR-049,Tue,6,0.5
G8-B06,T113,geography,B-CR-073,Mon,6,0.5
G8-B06,T113,geography,B-CR-050,Tue,6,0.5
G8-B06,T011,french,B-CR-009,Sun,8,0.5
G8-B06,T025,computer,B-CR-051,Tue,6,0.5
G8-B06,T370,social,B-CR-074,Mon,6,0.5
G8-B06,T029,art,B-CR-004,Tue,8,0.5
G8-B06,T037,music,B-CR-053,Thu,7,0.5
G8-G01,T285,math,B-CR-069,Thu,1,0.5
G8-G01,T285,math,B-CR-075,Thu,2,0.5
G8-G01,T285,math,B-CR-025,Sun,3,0.5
G8-G01,T285,math,B-CR-013,Tue,3,0.5
G8-G01,T285,math,B-CR-012,Wed,3,0.5
G8-G01,T285,math,B-CR-011,Thu,3,0.5
G8-G01,T285,math,B-CR-075,Mon,6,0.5
G8-G01,T285,math,B-CR-052,Tue,6,0.5
G8-G01,T285,math,B-CR-030,Wed,6,0.5
G8-G01,T463,arabic,B-CR-076,Mon,6,0.5
G8-G01,T463,arabic,B-CR-053,Tue,6,0.5
G8-G01,T463,arabic,B-CR-031,Wed,6,0.5
G8-G01,T463,arabic,B-CR-024,Thu,6,0.5
G8-G01,T476,islamic,B-CR-077,Mon,6,0.5
G8-G01,T476,islamic,B-CR-032,Wed,6,0.5
G8-G01,T476,islamic,B-CR-025,Thu,6,0.5
G8-G01,T490,islamic,B-CR-078,Mon,6,0.5
G8-G01,T157,english,B-CR-054,Thu,7,0.5
G8-G01,T201,english,B-CR-055,Thu,7,0.5
G8-G01,T390,english,B-CR-056,Thu,7,0.5
G8-G01,T357,history,B-CR-079,Mon,6,0.5
G8-G01,T357,history,B-CR-054,Tue,6,0.5
G8-G01,T345,geography,B-CR-080,Mon,6,0.5
G8-G01,T345,geography,B-CR-055,Tue,6,0.5
G8-G01,T008,french,B-CR-059,Wed,7,0.5
G8-G01,T024,computer,B-CR-056,Tue,6,0.5
G8-G01,T369,social,B-CR-057,Tue,6,0.5
G8-G01,T020,art,B-CR-057,Thu,7,0.5
G8-G01,T034,music,B-CR-005,Tue,8,0.5
G8-G02,T303,math,B-CR-070,Thu,1,0.5
G8-G02,T303,math,B-CR-076,Thu,2,0.5
G8-G02,T303,math,B-CR-026,Sun,3,0.5
G8-G02,T303,math,B-CR-016,Mon,3,0.5
G8-G02,T303,math,B-CR-014,Tue,3,0.5
G8-G02,T303,math,B-CR-013,Wed,3,0.5
G8-G02,T303,math,B-CR-058,Tue,6,0.5
G8-G02,T303,math,B-CR-033,Wed,6,0.5
G8-G02,T303,math,B-CR-026,Thu,6,0.5
G8-G02,T457,arabic,B-CR-059,Tue,6,0.5
G8-G02,T457,arabic,B-CR-034,Wed,6,0.5
G8-G02,T457,arabic,B-CR-027,Thu,6,0.5
G8-G02,T490,arabic,B-CR-071,Thu,1,0.5
G8-G02,T490,islamic,B-CR-060,Tue,6,0.5
G8-G02,T490,islamic,B-CR-035,Wed,6,0.5
G8-G02,T490,islamic,B-CR-028,Thu,6,0.5
G8-G02,T040,islamic,B-CR-061,Tue,6,0.5
G8-G02,T363,history,B-CR-036,Wed,6,0.5
G8-G02,T363,history,B-CR-029,Thu,6,0.5
G8-G02,T348,geography,B-CR-062,Tue,6,0.5
G8-G02,T348,geography,B-CR-037,Wed,6,0.5
G8-G02,T010,french,B-CR-008,Mon,8,0.5
G8-G02,T026,computer,B-CR-063,Tue,6,0.5
G8-G02,T378,social,B-CR-064,Tue,6,0.5
G8-G02,T022,art,B-CR-009,Mon,8,0.5
G8-G02,T036,music,B-CR-058,Thu,7,0.5
G8-G03,T311,math,B-CR-077,Thu,2,0.5
G8-G03,T311,math,B-CR-027,Sun,3,0.5
G8-G03,T311,math,B-CR-017,Mon,3,0.5
G8-G03,T311,math,B-CR-015,Tue,3,0.5
G8-G03,T311,math,B-CR-014,Wed,3,0.5
G8-G03,T311,math,B-CR-012,Thu,3,0.5
G8-G03,T311,math,B-CR-065,Tue,6,0.5
G8-G03,T311,math,B-CR-038,Wed,6,0.5
G8-G03,T311,math,B-CR-030,Thu,6,0.5
G8-G03,T063,arabic,B-CR-072,Thu,1,0.5
G8-G03,T063,arabic,B-CR-066,Tue,6,0.5
G8-G03,T063,arabic,B-CR-031,Thu,6,0.5
G8-G03,T065,arabic,B-CR-039,Wed,6,0.5
G8-G03,T047,islamic,B-CR-067,Tue,6,0.5
G8-G03,T047,islamic,B-CR-040,Wed,6,0.5
G8-G03,T047,islamic,B-CR-032,Thu,6,0.5
G8-G03,T053,islamic,B-CR-068,Tue,6,0.5
G8-G03,T385,history,B-CR-069,Tue,6,0.5
G8-G03,T385,history,B-CR-033,Thu,6,0.5
G8-G03,T365,geography,B-CR-070,Tue,6,0.5
G8-G03,T365,geography,B-CR-041,Wed,6,0.5
G8-G03,T012,french,B-CR-001,Thu,8,0.5
G8-G03,T028,computer,B-CR-042,Wed,6,0.5
G8-G03,T386,social,B-CR-071,Tue,6,0.5
G8-G03,T030,art,B-CR-059,Thu,7,0.5
G8-G03,T038,music,B-CR-060,Thu,7,0.5
G8-G04,T315,math,B-CR-073,Thu,1,0.5
G8-G04,T315,math,B-CR-078,Thu,2,0.5
G8-G04,T315,math,B-CR-028,Sun,3,0.5
G8-G04,T315,math,B-CR-016,Tue,3,0.5
G8-G04,T315,math,B-CR-015,Wed,3,0.5
G8-G04,T315,math,B-CR-013,Thu,3,0.5
G8-G04,T315,math,B-CR-043,Wed,6,0.5
G8-G04,T315,math,B-CR-034,Thu,6,0.5
G8-G04,T315,math,B-CR-010,Sun,8,0.5
G8-G04,T069,arabic,B-CR-074,Thu,1,0.5
G8-G04,T069,arabic,B-CR-072,Tue,6,0.5
G8-G04,T069,arabic,B-CR-044,Wed,6,0.5
G8-G04,T078,arabic,B-CR-073,Tue,6,0.5
G8-G04,T086,islamic,B-CR-074,Tue,6,0.5
G8-G04,T086,islamic,B-CR-045,Wed,6,0.5
G8-G04,T086,islamic,B-CR-035,Thu,6,0.5
G8-G04,T091,islamic,B-CR-075,Tue,6,0.5
G8-G04,T391,history,B-CR-076,Tue,6,0.5
G8-G04,T391,history,B-CR-046,Wed,6,0.5
G8-G04,T366,geography,B-CR-077,Tue,6,0.5
G8-G04,T366,geography,B-CR-047,Wed,6,0.5
G8-G04,T008,french,B-CR-061,Thu,7,0.5
G8-G04,T024,computer,B-CR-048,Wed,6,0.5
G8-G04,T389,social,B-CR-078,Tue,6,0.5
G8-G04,T020,art,B-CR-010,Mon,8,0.5
G8-G04,T034,music,B-CR-001,Wed,8,0.5
G8-G05,T320,math,B-CR-075,Thu,1,0.5
G8-G05,T320,math,B-CR-029,Sun,3,0.5
G8-G05,T320,math,B-CR-018,Mon,3,0.5
G8-G05,T320,math,B-CR-017,Tue,3,0.5
G8-G05,T320,math,B-CR-016,Wed,3,0.5
G8-G05,T320,math,B-CR-014,Thu,3,0.5
G8-G05,T320,math,B-CR-049,Wed,6,0.5
G8-G05,T320,math,B-CR-036,Thu,6,0.5
G8-G05,T320,math,B-CR-011,Mon,8,0.5
G8-G05,T098,arabic,B-CR-076,Thu,1,0.5
G8-G05,T098,arabic,B-CR-079,Tue,6,0.5
G8-G05,T098,arabic,B-CR-050,Wed,6,0.5
G8-G05,T098,arabic,B-CR-037,Thu,6,0.5
G8-G05,T119,islamic,B-CR-080,Tue,6,0.5
G8-G05,T119,islamic,B-CR-051,Wed,6,0.5
G8-G05,T119,islamic,B-CR-038,Thu,6,0.5
G8-G05,T121,islamic,B-CR-052,Wed,6,0.5
G8-G05,T415,history,B-CR-053,Wed,6,0.5
G8-G05,T415,history,B-CR-039,Thu,6,0.5
G8-G05,T426,geography,B-CR-054,Wed,6,0.5
G8-G05,T426,geography,B-CR-040,Thu,6,0.5
G8-G05,T010,french,B-CR-002,Wed,8,0.5
G8-G05,T026,computer,B-CR-055,Wed,6,0.5
G8-G05,T425,social,B-CR-041,Thu,6,0.5
G8-G05,T022,art,B-CR-006,Tue,8,0.5
G8-G05,T036,music,B-CR-011,Sun,8,0.5
G8-G06,T328,math,B-CR-077,Thu,1,0.5
G8-G06,T328,math,B-CR-079,Thu,2,0.5
G8-G06,T328,math,B-CR-030,Sun,3,0.5
G8-G06,T328,math,B-CR-019,Mon,3,0.5
G8-G06,T328,math,B-CR-018,Tue,3,0.5
G8-G06,T328,math,B-CR-017,Wed,3,0.5
G8-G06,T328,math,B-CR-015,Thu,3,0.5
G8-G06,T328,math,B-CR-056,Wed,6,0.5
G8-G06,T328,math,B-CR-042,Thu,6,0.5
G8-G06,T135,arabic,B-CR-043,Thu,6,0.5
G8-G06,T143,arabic,B-CR-044,Thu,6,0.5
G8-G06,T164,arabic,B-CR-078,Thu,1,0.5
G8-G06,T164,arabic,B-CR-057,Wed,6,0.5
G8-G06,T125,islamic,B-CR-058,Wed,6,0.5
G8-G06,T125,islamic,B-CR-045,Thu,6,0.5
G8-G06,T182,islamic,B-CR-059,Wed,6,0.5
G8-G06,T182,islamic,B-CR-046,Thu,6,0.5
G8-G06,T429,history,B-CR-060,Wed,6,0.5
G8-G06,T429,history,B-CR-047,Thu,6,0.5
G8-G06,T440,geography,B-CR-061,Wed,6,0.5
G8-G06,T440,geography,B-CR-048,Thu,6,0.5
G8-G06,T008,french,B-CR-012,Sun,8,0.5
G8-G06,T030,computer,B-CR-008,Sun,4,0.5
G8-G06,T439,social,B-CR-062,Wed,6,0.5
G8-G06,T028,art,B-CR-057,Sun,7,0.5
G8-G06,T038,music,B-CR-013,Sun,8,0.5
G7-B01,T475,math,B-CR-080,Thu,2,0.5
G7-B01,T475,math,B-CR-031,Sun,3,0.5
G7-B01,T475,math,B-CR-020,Mon,3,0.5
G7-B01,T475,math,B-CR-019,Tue,3,0.5
G7-B01,T475,math,B-CR-016,Thu,3,0.5
G7-B01,T475,math,B-CR-063,Wed,6,0.5
G7-B01,T475,math,B-CR-049,Thu,6,0.5
G7-B01,T475,math,B-CR-014,Sun,8,0.5
G7-B01,T475,math,B-CR-007,Tue,8,0.5
G7-B01,T085,arabic,B-CR-064,Wed,6,0.5
G7-B01,T085,arabic,B-CR-050,Thu,6,0.5
G7-B01,T088,arabic,B-CR-065,Wed,6,0.5
G7-B01,T088,arabic,B-CR-051,Thu,6,0.5
G7-B01,T126,islamic,B-CR-066,Wed,6,0.5
G7-B01,T146,islamic,B-CR-067,Wed,6,0.5
G7-B01,T146,islamic,B-CR-052,Thu,6,0.5
G7-B01,T158,islamic,B-CR-068,Wed,6,0.5
G7-B01,T115,history,B-CR-069,Wed,6,0.5
G7-B01,T115,history,B-CR-053,Thu,6,0.5
G7-B01,T120,geography,B-CR-070,Wed,6,0.5
G7-B01,T120,geography,B-CR-054,Thu,6,0.5
G7-B01,T007,french,B-CR-003,Wed,8,0.5
G7-B01,T021,computer,B-CR-071,Wed,6,0.5
G7-B01,T405,social,B-CR-072,Wed,6,0.5
G7-B01,T019,art,B-CR-008,Tue,8,0.5
G7-B01,T033,music,B-CR-012,Mon,8,0.5
G7-B02,T480,math,B-CR-079,Thu,1,0.5
G7-B02,T480,math,B-CR-032,Sun,3,0.5
G7-B02,T480,math,B-CR-021,Mon,3,0.5
G7-B02,T480,math,B-CR-020,Tue,3,0.5
G7-B02,T480,math,B-CR-018,Wed,3,0.5
G7-B02,T480,math,B-CR-017,Thu,3,0.5
G7-B02,T480,math,B-CR-073,Wed,6,0.5
G7-B02,T480,math,B-CR-055,Thu,6,0.5
G7-B02,T480,math,B-CR-015,Sun,8,0.5
G7-B02,T129,arabic,B-CR-074,Wed,6,0.5
G7-B02,T129,arabic,B-CR-056,Thu,6,0.5
G7-B02,T159,arabic,B-CR-080,Thu,1,0.5
G7-B02,T159,arabic,B-CR-075,Wed,6,0.5
G7-B02,T172,islamic,B-CR-057,Thu,6,0.5
G7-B02,T189,islamic,B-CR-076,Wed,6,0.5
G7-B02,T189,islamic,B-CR-058,Thu,6,0.5
G7-B02,T198,islamic,B-CR-077,Wed,6,0.5
G7-B02,T124,history,B-CR-078,Wed,6,0.5
G7-B02,T124,history,B-CR-059,Thu,6,0.5
G7-B02,T139,geography,B-CR-079,Wed,6,0.5
G7-B02,T139,geography,B-CR-060,Thu,6,0.5
G7-B02,T009,french,B-CR-013,Mon,8,0.5
G7-B02,T023,computer,B-CR-080,Wed,6,0.5
G7-B02,T454,social,B-CR-061,Thu,6,0.5
G7-B02,T027,art,B-CR-009,Tue,8,0.5
G7-B02,T035,music,B-CR-004,Wed,8,0.5
G7-B03,T496,math,B-CR-033,Sun,3,0.5
G7-B03,T496,math,B-CR-022,Mon,3,0.5
G7-B03,T496,math,B-CR-021,Tue,3,0.5
G7-B03,T496,math,B-CR-019,Wed,3,0.5
G7-B03,T496,math,B-CR-018,Thu,3,0.5
G7-B03,T496,math,B-CR-062,Thu,6,0.5
G7-B03,T496,math,B-CR-016,Sun,8,0.5
G7-B03,T496,math,B-CR-014,Mon,8,0.5
G7-B03,T496,math,B-CR-010,Tue,8,0.5
G7-B03,T233,arabic,B-CR-063,Thu,6,0.5
G7-B03,T241,arabic,B-CR-064,Thu,6,0.5
G7-B03,T248,arabic,B-CR-065,Thu,6,0.5
G7-B03,T256,arabic,B-CR-066,Thu,6,0.5
G7-B03,T269,islamic,B-CR-067,Thu,6,0.5
G7-B03,T273,islamic,B-CR-068,Thu,6,0.5
G7-B03,T282,islamic,B-CR-069,Thu,6,0.5
G7-B03,T291,islamic,B-CR-070,Thu,6,0.5
G7-B03,T156,history,B-CR-071,Thu,6,0.5
G7-B03,T163,history,B-CR-072,Thu,6,0.5
G7-B03,T169,geography,B-CR-073,Thu,6,0.5
G7-B03,T170,geography,B-CR-074,Thu,6,0.5
G7-B03,T011,french,B-CR-015,Mon,8,0.5
