class_id,teacher_id,subject,room_id,day,slot,confidence
G3-B03,T441,english,A-CR-001,Sun,2,0.6
G3-B03,T441,english,A-CR-001,Mon,2,0.6
G3-B03,T441,english,A-CR-001,Tue,2,0.6
G3-B03,T441,english,A-CR-001,Wed,2,0.6
G3-B03,T009,french,A-CR-001,Sun,1,0.6
G3-B03,T025,computer,A-LAB-01,Sun,1,0.6
G3-B03,T035,music,A-CR-001,Sun,1,0.6
G3-B03,T316,social,A-CR-001,Sun,1,0.6
G3-B04,T496,math,A-CR-001,Sun,1,0.6
G3-B04,T496,math,A-CR-001,Mon,1,0.6
G3-B04,T496,math,A-CR-001,Tue,1,0.6
G3-B04,T496,math,A-CR-001,Wed,1,0.6
G3-B04,T496,math,A-CR-001,Thu,1,0.6
G3-B04,T496,math,A-CR-001,Sun,2,0.6
G3-B04,T496,math,A-CR-001,Mon,2,0.6
G3-B04,T496,math,A-CR-001,Tue,2,0.6
G3-B04,T496,math,A-CR-001,Wed,2,0.6
G3-B04,T041,science,A-LAB-01,Sun,1,0.6
G3-B04,T041,science,A-LAB-01,Mon,1,0.6
G3-B04,T041,science,A-LAB-01,Tue,1,0.6
G3-B04,T041,science,A-LAB-01,Wed,1,0.6
G3-B04,T041,science,A-LAB-01,Thu,1,0.6
G3-B04,T453,arabic,A-CR-001,Sun,1,0.6
G3-B04,T453,arabic,A-CR-001,Mon,1,0.6
G3-B04,T453,arabic,A-CR-001,Tue,1,0.6
G3-B04,T453,arabic,A-CR-001,Wed,1,0.6
G3-B04,T453,arabic,A-CR-001,Thu,1,0.6
G3-B04,T447,islamic,A-CR-001,Sun,1,0.6
G3-B04,T447,islamic,A-CR-001,Mon,1,0.6
G3-B04,T447,islamic,A-CR-001,Tue,1,0.6
G3-B04,T447,islamic,A-CR-001,Wed,1,0.6
G3-B04,T447,islamic,A-CR-001,Thu,1,0.6
G3-B04,T447,islamic,A-CR-001,Sun,2,0.6
G3-B04,T015,pe,A-PG-01,Sun,1,0.6
G3-B04,T027,art,A-CR-001,Sun,1,0.6
G3-B04,T001,library,A-LIB-01,Sun,1,0.6
G3-B04,T471,english,A-CR-001,Sun,1,0.6
G3-B04,T471,english,A-CR-001,Mon,1,0.6
G3-B04,T471,english,A-CR-001,Tue,1,0.6
G3-B04,T471,english,A-CR-001,Wed,1,0.6
G3-B04,T471,english,A-CR-001,Thu,1,0.6
G3-B04,T471,english,A-CR-001,Sun,2,0.6
G3-B04,T471,english,A-CR-001,Mon,2,0.6
G3-B04,T471,english,A-CR-001,Tue,2,0.6
G3-B04,T471,english,A-CR-001,Wed,2,0.6
G3-B04,T011,french,A-CR-001,Sun,1,0.6
G3-B04,T029,computer,A-LAB-01,Sun,1,0.6
G3-B04,T037,music,A-CR-001,Sun,1,0.6
G3-B04,T317,social,A-CR-001,Sun,1,0.6
G3-B05,T154,math,A-CR-001,Sun,1,0.6
G3-B05,T154,math,A-CR-001,Mon,1,0.6
G3-B05,T154,math,A-CR-001,Tue,1,0.6
G3-B05,T154,math,A-CR-001,Wed,1,0.6
G3-B05,T154,math,A-CR-001,Thu,1,0.6
G3-B05,T154,math,A-CR-001,Sun,2,0.6
G3-B05,T154,math,A-CR-001,Mon,2,0.6
G3-B05,T154,math,A-CR-001,Tue,2,0.6
G3-B05,T154,math,A-CR-001,Wed,2,0.6
G3-B05,T045,science,A-LAB-01,Sun,1,0.6
G3-B05,T045,science,A-LAB-01,Mon,1,0.6
G3-B05,T045,science,A-LAB-01,Tue,1,0.6
G3-B05,T045,science,A-LAB-01,Wed,1,0.6
G3-B05,T045,science,A-LAB-01,Thu,1,0.6
G3-B05,T464,arabic,A-CR-001,Sun,1,0.6
G3-B05,T464,arabic,A-CR-001,Mon,1,0.6
G3-B05,T464,arabic,A-CR-001,Tue,1,0.6
G3-B05,T464,arabic,A-CR-001,Wed,1,0.6
G3-B05,T464,arabic,A-CR-001,Thu,1,0.6
G3-B05,T466,islamic,A-CR-001,Sun,1,0.6
G3-B05,T466,islamic,A-CR-001,Mon,1,0.6
G3-B05,T466,islamic,A-CR-001,Tue,1,0.6
G3-B05,T466,islamic,A-CR-001,Wed,1,0.6
G3-B05,T466,islamic,A-CR-001,Thu,1,0.6
G3-B05,T466,islamic,A-CR-001,Sun,2,0.6
G3-B05,T017,pe,A-PG-01,Sun,1,0.6
G3-B05,T019,art,A-CR-001,Sun,1,0.6
G3-B05,T003,library,A-LIB-01,Sun,1,0.6
G3-B05,T039,english,A-CR-001,Sun,1,0.6
G3-B05,T039,english,A-CR-001,Mon,1,0.6
G3-B05,T039,english,A-CR-001,Tue,1,0.6
G3-B05,T039,english,A-CR-001,Wed,1,0.6
G3-B05,T039,english,A-CR-001,Thu,1,0.6
G3-B05,T039,english,A-CR-001,Sun,2,0.6
G3-B05,T039,english,A-CR-001,Mon,2,0.6
G3-B05,T039,english,A-CR-001,Tue,2,0.6
G3-B05,T039,english,A-CR-001,Wed,2,0.6
G3-B05,T007,french,A-CR-001,Sun,1,0.6
G3-B05,T021,computer,A-LAB-01,Sun,1,0.6
G3-B05,T033,music,A-CR-001,Sun,1,0.6
G3-B05,T321,social,A-CR-001,Sun,1,0.6
G3-B06,T183,math,A-CR-001,Sun,1,0.6
G3-B06,T183,math,A-CR-001,Mon,1,0.6
G3-B06,T183,math,A-CR-001,Tue,1,0.6
G3-B06,T183,math,A-CR-001,Wed,1,0.6
G3-B06,T183,math,A-CR-001,Thu,1,0.6
G3-B06,T183,math,A-CR-001,Sun,2,0.6
G3-B06,T183,math,A-CR-001,Mon,2,0.6
G3-B06,T183,math,A-CR-001,Tue,2,0.6
G3-B06,T183,math,A-CR-001,Wed,2,0.6
G3-B06,T059,science,A-LAB-01,Sun,1,0.6
G3-B06,T059,science,A-LAB-01,Mon,1,0.6
G3-B06,T059,science,A-LAB-01,Tue,1,0.6
G3-B06,T059,science,A-LAB-01,Wed,1,0.6
G3-B06,T059,science,A-LAB-01,Thu,1,0.6
G3-B06,T470,arabic,A-CR-001,Sun,1,0.6
G3-B06,T470,arabic,A-CR-001,Mon,1,0.6
G3-B06,T470,arabic,A-CR-001,Tue,1,0.6
G3-B06,T470,arabic,A-CR-001,Wed,1,0.6
G3-B06,T470,arabic,A-CR-001,Thu,1,0.6
G3-B06,T483,islamic,A-CR-001,Sun,1,0.6
G3-B06,T483,islamic,A-CR-001,Mon,1,0.6
G3-B06,T483,islamic,A-CR-001,Tue,1,0.6
G3-B06,T483,islamic,A-CR-001,Wed,1,0.6
G3-B06,T483,islamic,A-CR-001,Thu,1,0.6
G3-B06,T483,islamic,A-CR-001,Sun,2,0.6
G3-B06,T005,pe,A-PG-01,Sun,1,0.6
G3-B06,T023,art,A-CR-001,Sun,1,0.6
G3-B06,T013,library,A-LIB-01,Sun,1,0.6
G3-B06,T057,english,A-CR-001,Sun,1,0.6
G3-B06,T057,english,A-CR-001,Mon,1,0.6
G3-B06,T057,english,A-CR-001,Tue,1,0.6
G3-B06,T057,english,A-CR-001,Wed,1,0.6
G3-B06,T057,english,A-CR-001,Thu,1,0.6
G3-B06,T057,english,A-CR-001,Sun,2,0.6
G3-B06,T057,english,A-CR-001,Mon,2,0.6
G3-B06,T057,english,A-CR-001,Tue,2,0.6
G3-B06,T057,english,A-CR-001,Wed,2,0.6
G3-B06,T009,french,A-CR-001,Sun,1,0.6
G3-B06,T025,computer,A-LAB-01,Sun,1,0.6
G3-B06,T035,music,A-CR-001,Sun,1,0.6
G3-B06,T324,social,A-CR-001,Sun,1,0.6
G3-B07,T261,math,A-CR-001,Sun,1,0.6
G3-B07,T261,math,A-CR-001,Mon,1,0.6
G3-B07,T261,math,A-CR-001,Tue,1,0.6
G3-B07,T261,math,A-CR-001,Wed,1,0.6
G3-B07,T261,math,A-CR-001,Thu,1,0.6
G3-B07,T261,math,A-CR-001,Sun,2,0.6
G3-B07,T261,math,A-CR-001,Mon,2,0.6
G3-B07,T261,math,A-CR-001,Tue,2,0.6
G3-B07,T261,math,A-CR-001,Wed,2,0.6
G3-B07,T066,science,A-LAB-01,Sun,1,0.6
G3-B07,T066,science,A-LAB-01,Mon,1,0.6
G3-B07,T066,science,A-LAB-01,Tue,1,0.6
G3-B07,T066,science,A-LAB-01,Wed,1,0.6
G3-B07,T066,science,A-LAB-01,Thu,1,0.6
G3-B07,T486,arabic,A-CR-001,Sun,1,0.6
G3-B07,T486,arabic,A-CR-001,Mon,1,0.6
G3-B07,T486,arabic,A-CR-001,Tue,1,0.6
G3-B07,T486,arabic,A-CR-001,Wed,1,0.6
G3-B07,T486,arabic,A-CR-001,Thu,1,0.6
G3-B07,T487,islamic,A-CR-001,Sun,1,0.6
G3-B07,T487,islamic,A-CR-001,Mon,1,0.6
G3-B07,T487,islamic,A-CR-001,Tue,1,0.6
G3-B07,T487,islamic,A-CR-001,Wed,1,0.6
G3-B07,T487,islamic,A-CR-001,Thu,1,0.6
G3-B07,T487,islamic,A-CR-001,Sun,2,0.6
G3-B07,T015,pe,A-PG-01,Sun,1,0.6
G3-B07,T027,art,A-CR-001,Sun,1,0.6
G3-B07,T001,library,A-LIB-01,Sun,1,0.6
G3-B07,T076,english,A-CR-001,Sun,1,0.6
G3-B07,T076,english,A-CR-001,Mon,1,0.6
G3-B07,T076,english,A-CR-001,Tue,1,0.6
G3-B07,T076,english,A-CR-001,Wed,1,0.6
G3-B07,T076,english,A-CR-001,Thu,1,0.6
G3-B07,T076,english,A-CR-001,Sun,2,0.6
G3-B07,T076,english,A-CR-001,Mon,2,0.6
G3-B07,T076,english,A-CR-001,Tue,2,0.6
G3-B07,T076,english,A-CR-001,Wed,2,0.6
G3-B07,T011,french,A-CR-001,Sun,1,0.6
G3-B07,T029,computer,A-LAB-01,Sun,1,0.6
G3-B07,T037,music,A-CR-001,Sun,1,0.6
G3-B07,T343,social,A-CR-001,Sun,1,0.6
G3-B08,T271,math,A-CR-001,Sun,1,0.6
G3-B08,T271,math,A-CR-001,Mon,1,0.6
G3-B08,T271,math,A-CR-001,Tue,1,0.6
G3-B08,T271,math,A-CR-001,Wed,1,0.6
G3-B08,T271,math,A-CR-001,Thu,1,0.6
G3-B08,T271,math,A-CR-001,Sun,2,0.6
G3-B08,T271,math,A-CR-001,Mon,2,0.6
G3-B08,T271,math,A-CR-001,Tue,2,0.6
G3-B08,T271,math,A-CR-001,Wed,2,0.6
G3-B08,T077,science,A-LAB-01,Sun,1,0.6
G3-B08,T077,science,A-LAB-01,Mon,1,0.6
G3-B08,T077,science,A-LAB-01,Tue,1,0.6
G3-B08,T077,science,A-LAB-01,Wed,1,0.6
G3-B08,T077,science,A-LAB-01,Thu,1,0.6
G3-B08,T488,arabic,A-CR-001,Sun,1,0.6
G3-B08,T488,arabic,A-CR-001,Mon,1,0.6
G3-B08,T488,arabic,A-CR-001,Tue,1,0.6
G3-B08,T488,arabic,A-CR-001,Wed,1,0.6
G3-B08,T488,arabic,A-CR-001,Thu,1,0.6
G3-B08,T042,islamic,A-CR-001,Sun,1,0.6
G3-B08,T042,islamic,A-CR-001,Mon,1,0.6
G3-B08,T042,islamic,A-CR-001,Tue,1,0.6
G3-B08,T042,islamic,A-CR-001,Wed,1,0.6
G3-B08,T042,islamic,A-CR-001,Thu,1,0.6
G3-B08,T042,islamic,A-CR-001,Sun,2,0.6
G3-B08,T017,pe,A-PG-01,Sun,1,0.6
G3-B08,T019,art,A-CR-001,Sun,1,0.6
G3-B08,T003,library,A-LIB-01,Sun,1,0.6
G3-B08,T081,english,A-CR-001,Sun,1,0.6
G3-B08,T081,english,A-CR-001,Mon,1,0.6
G3-B08,T081,english,A-CR-001,Tue,1,0.6
G3-B08,T081,english,A-CR-001,Wed,1,0.6
G3-B08,T081,english,A-CR-001,Thu,1,0.6
G3-B08,T081,english,A-CR-001,Sun,2,0.6
G3-B08,T081,english,A-CR-001,Mon,2,0.6
G3-B08,T081,english,A-CR-001,Tue,2,0.6
G3-B08,T081,english,A-CR-001,Wed,2,0.6
G3-B08,T007,french,A-CR-001,Sun,1,0.6
G3-B08,T021,computer,A-LAB-01,Sun,1,0.6
G3-B08,T033,music,A-CR-001,Sun,1,0.6
G3-B08,T351,social,A-CR-001,Sun,1,0.6
G3-B09,T306,math,A-CR-001,Sun,1,0.6
G3-B09,T306,math,A-CR-001,Mon,1,0.6
G3-B09,T306,math,A-CR-001,Tue,1,0.6
G3-B09,T306,math,A-CR-001,Wed,1,0.6
G3-B09,T306,math,A-CR-001,Thu,1,0.6
G3-B09,T306,math,A-CR-001,Sun,2,0.6
G3-B09,T306,math,A-CR-001,Mon,2,0.6
G3-B09,T306,math,A-CR-001,Tue,2,0.6
G3-B09,T306,math,A-CR-001,Wed,2,0.6
G3-B09,T106,science,A-LAB-01,Sun,1,0.6
G3-B09,T106,science,A-LAB-01,Mon,1,0.6
G3-B09,T106,science,A-LAB-01,Tue,1,0.6
G3-B09,T106,science,A-LAB-01,Wed,1,0.6
G3-B09,T106,science,A-LAB-01,Thu,1,0.6
G3-B09,T050,arabic,A-CR-001,Sun,1,0.6
G3-B09,T050,arabic,A-CR-001,Mon,1,0.6
G3-B09,T050,arabic,A-CR-001,Tue,1,0.6
G3-B09,T050,arabic,A-CR-001,Wed,1,0.6
G3-B09,T050,arabic,A-CR-001,Thu,1,0.6
G3-B09,T075,islamic,A-CR-001,Sun,1,0.6
G3-B09,T075,islamic,A-CR-001,Mon,1,0.6
G3-B09,T075,islamic,A-CR-001,Tue,1,0.6
G3-B09,T075,islamic,A-CR-001,Wed,1,0.6
G3-B09,T075,islamic,A-CR-001,Thu,1,0.6
G3-B09,T075,islamic,A-CR-001,Sun,2,0.6
G3-B09,T005,pe,A-PG-01,Sun,1,0.6
G3-B09,T023,art,A-CR-001,Sun,1,0.6
G3-B09,T013,library,A-LIB-01,Sun,1,0.6
G3-B09,T096,english,A-CR-001,Sun,1,0.6
G3-B09,T096,english,A-CR-001,Mon,1,0.6
G3-B09,T096,english,A-CR-001,Tue,1,0.6
G3-B09,T096,english,A-CR-001,Wed,1,0.6
G3-B09,T096,english,A-CR-001,Thu,1,0.6
G3-B09,T096,english,A-CR-001,Sun,2,0.6
G3-B09,T096,english,A-CR-001,Mon,2,0.6
G3-B09,T096,english,A-CR-001,Tue,2,0.6
G3-B09,T096,english,A-CR-001,Wed,2,0.6
G3-B09,T009,french,A-CR-001,Sun,1,0.6
G3-B09,T025,computer,A-LAB-01,Sun,1,0.6
G3-B09,T035,music,A-CR-001,Sun,1,0.6
G3-B09,T359,social,A-CR-001,Sun,1,0.6
G3-B10,T355,math,A-CR-001,Sun,1,0.6
G3-B10,T355,math,A-CR-001,Mon,1,0.6
G3-B10,T355,math,A-CR-001,Tue,1,0.6
G3-B10,T355,math,A-CR-001,Wed,1,0.6
G3-B10,T355,math,A-CR-001,Thu,1,0.6
G3-B10,T355,math,A-CR-001,Sun,2,0.6
G3-B10,T355,math,A-CR-001,Mon,2,0.6
G3-B10,T355,math,A-CR-001,Tue,2,0.6
G3-B10,T355,math,A-CR-001,Wed,2,0.6
G3-B10,T131,science,A-LAB-01,Sun,1,0.6
G3-B10,T131,science,A-LAB-01,Mon,1,0.6
G3-B10,T131,science,A-LAB-01,Tue,1,0.6
G3-B10,T131,science,A-LAB-01,Wed,1,0.6
G3-B10,T131,science,A-LAB-01,Thu,1,0.6
G3-B10,T085,arabic,A-CR-001,Sun,1,0.6
G3-B10,T085,arabic,A-CR-001,Mon,1,0.6
G3-B10,T085,arabic,A-CR-001,Tue,1,0.6
G3-B10,T085,arabic,A-CR-001,Wed,1,0.6
G3-B10,T085,arabic,A-CR-001,Thu,1,0.6
G3-B10,T146,islamic,A-CR-001,Sun,1,0.6
G3-B10,T146,islamic,A-CR-001,Mon,1,0.6
G3-B10,T146,islamic,A-CR-001,Tue,1,0.6
G3-B10,T146,islamic,A-CR-001,Wed,1,0.6
G3-B10,T146,islamic,A-CR-001,Thu,1,0.6
G3-B10,T146,islamic,A-CR-001,Sun,2,0.6
G3-B10,T015,pe,A-PG-01,Sun,1,0.6
G3-B10,T027,art,A-CR-001,Sun,1,0.6
G3-B10,T001,library,A-LIB-01,Sun,1,0.6
G3-B10,T099,english,A-CR-001,Sun,1,0.6
G3-B10,T099,english,A-CR-001,Mon,1,0.6
G3-B10,T099,english,A-CR-001,Tue,1,0.6
G3-B10,T099,english,A-CR-001,Wed,1,0.6
G3-B10,T099,english,A-CR-001,Thu,1,0.6
G3-B10,T099,english,A-CR-001,Sun,2,0.6
G3-B10,T099,english,A-CR-001,Mon,2,0.6
G3-B10,T099,english,A-CR-001,Tue,2,0.6
G3-B10,T099,english,A-CR-001,Wed,2,0.6
G3-B10,T011,french,A-CR-001,Sun,1,0.6
G3-B10,T029,computer,A-LAB-01,Sun,1,0.6
G3-B10,T037,music,A-CR-001,Sun,1,0.6
G3-B10,T370,social,A-CR-001,Sun,1,0.6
G3-G01,T328,math,A-CR-001,Sun,1,0.6
G3-G01,T328,math,A-CR-001,Mon,1,0.6
G3-G01,T328,math,A-CR-001,Tue,1,0.6
G3-G01,T328,math,A-CR-001,Wed,1,0.6
G3-G01,T328,math,A-CR-001,Thu,1,0.6
G3-G01,T328,math,A-CR-001,Sun,2,0.6
G3-G01,T328,math,A-CR-001,Mon,2,0.6
G3-G01,T328,math,A-CR-001,Tue,2,0.6
G3-G01,T328,math,A-CR-001,Wed,2,0.6
G3-G01,T329,science,A-LAB-01,Sun,1,0.6
G3-G01,T329,science,A-LAB-01,Mon,1,0.6
G3-G01,T329,science,A-LAB-01,Tue,1,0.6
G3-G01,T329,science,A-LAB-01,Wed,1,0.6
G3-G01,T329,science,A-LAB-01,Thu,1,0.6
G3-G01,T406,arabic,A-CR-001,Sun,1,0.6
G3-G01,T406,arabic,A-CR-001,Mon,1,0.6
G3-G01,T406,arabic,A-CR-001,Tue,1,0.6
G3-G01,T406,arabic,A-CR-001,Wed,1,0.6
G3-G01,T406,arabic,A-CR-001,Thu,1,0.6
G3-G01,T410,islamic,A-CR-001,Sun,1,0.6
G3-G01,T410,islamic,A-CR-001,Mon,1,0.6
G3-G01,T410,islamic,A-CR-001,Tue,1,0.6
G3-G01,T410,islamic,A-CR-001,Wed,1,0.6
G3-G01,T410,islamic,A-CR-001,Thu,1,0.6
G3-G01,T410,islamic,A-CR-001,Sun,2,0.6
G3-G01,T016,pe,A-PG-01,Sun,1,0.6
G3-G01,T028,art,A-CR-001,Sun,1,0.6
G3-G01,T002,library,A-LIB-01,Sun,1,0.6
G3-G01,T388,english,A-CR-001,Sun,1,0.6
G3-G01,T388,english,A-CR-001,Mon,1,0.6
G3-G01,T388,english,A-CR-001,Tue,1,0.6
G3-G01,T388,english,A-CR-001,Wed,1,0.6
G3-G01,T388,english,A-CR-001,Thu,1,0.6
G3-G01,T388,english,A-CR-001,Sun,2,0.6
G3-G01,T388,english,A-CR-001,Mon,2,0.6
G3-G01,T388,english,A-CR-001,Tue,2,0.6
G3-G01,T388,english,A-CR-001,Wed,2,0.6
G3-G01,T012,french,A-CR-001,Sun,1,0.6
G3-G01,T030,computer,A-LAB-01,Sun,1,0.6
G3-G01,T038,music,A-CR-001,Sun,1,0.6
G3-G01,T327,social,A-CR-001,Sun,1,0.6
G3-G02,T347,math,A-CR-001,Sun,1,0.6
G3-G02,T347,math,A-CR-001,Mon,1,0.6
G3-G02,T347,math,A-CR-001,Tue,1,0.6
G3-G02,T347,math,A-CR-001,Wed,1,0.6
G3-G02,T347,math,A-CR-001,Thu,1,0.6
G3-G02,T347,math,A-CR-001,Sun,2,0.6
G3-G02,T347,math,A-CR-001,Mon,2,0.6
G3-G02,T347,math,A-CR-001,Tue,2,0.6
G3-G02,T347,math,A-CR-001,Wed,2,0.6
G3-G02,T341,science,A-LAB-01,Sun,1,0.6
G3-G02,T341,science,A-LAB-01,Mon,1,0.6
G3-G02,T341,science,A-LAB-01,Tue,1,0.6
G3-G02,T341,science,A-LAB-01,Wed,1,0.6
G3-G02,T341,science,A-LAB-01,Thu,1,0.6
G3-G02,T420,arabic,A-CR-001,Sun,1,0.6
G3-G02,T420,arabic,A-CR-001,Mon,1,0.6
G3-G02,T420,arabic,A-CR-001,Tue,1,0.6
G3-G02,T420,arabic,A-CR-001,Wed,1,0.6
G3-G02,T420,arabic,A-CR-001,Thu,1,0.6
G3-G02,T435,islamic,A-CR-001,Sun,1,0.6
G3-G02,T435,islamic,A-CR-001,Mon,1,0.6
G3-G02,T435,islamic,A-CR-001,Tue,1,0.6
G3-G02,T435,islamic,A-CR-001,Wed,1,0.6
G3-G02,T435,islamic,A-CR-001,Thu,1,0.6
G3-G02,T435,islamic,A-CR-001,Sun,2,0.6
G3-G02,T018,pe,A-PG-01,Sun,1,0.6
G3-G02,T020,art,A-CR-001,Sun,1,0.6
G3-G02,T004,library,A-LIB-01,Sun,1,0.6
G3-G02,T390,english,A-CR-001,Sun,1,0.6
G3-G02,T390,english,A-CR-001,Mon,1,0.6
G3-G02,T390,english,A-CR-001,Tue,1,0.6
G3-G02,T390,english,A-CR-001,Wed,1,0.6
G3-G02,T390,english,A-CR-001,Thu,1,0.6
G3-G02,T390,english,A-CR-001,Sun,2,0.6
G3-G02,T390,english,A-CR-001,Mon,2,0.6
G3-G02,T390,english,A-CR-001,Tue,2,0.6
G3-G02,T390,english,A-CR-001,Wed,2,0.6
G3-G02,T008,french,A-CR-001,Sun,1,0.6
G3-G02,T024,computer,A-LAB-01,Sun,1,0.6
G3-G02,T034,music,A-CR-001,Sun,1,0.6
G3-G02,T332,social,A-CR-001,Sun,1,0.6
G3-G03,T353,math,A-CR-001,Sun,1,0.6
G3-G03,T353,math,A-CR-001,Mon,1,0.6
G3-G03,T353,math,A-CR-001,Tue,1,0.6
G3-G03,T353,math,A-CR-001,Wed,1,0.6
G3-G03,T353,math,A-CR-001,Thu,1,0.6
G3-G03,T353,math,A-CR-001,Sun,2,0.6
G3-G03,T353,math,A-CR-001,Mon,2,0.6
G3-G03,T353,math,A-CR-001,Tue,2,0.6
G3-G03,T353,math,A-CR-001,Wed,2,0.6
G3-G03,T356,science,A-LAB-01,Sun,1,0.6
G3-G03,T356,science,A-LAB-01,Mon,1,0.6
G3-G03,T356,science,A-LAB-01,Tue,1,0.6
G3-G03,T356,science,A-LAB-01,Wed,1,0.6
G3-G03,T356,science,A-LAB-01,Thu,1,0.6
G3-G03,T436,arabic,A-CR-001,Sun,1,0.6
G3-G03,T436,arabic,A-CR-001,Mon,1,0.6
G3-G03,T436,arabic,A-CR-001,Tue,1,0.6
G3-G03,T436,arabic,A-CR-001,Wed,1,0.6
G3-G03,T436,arabic,A-CR-001,Thu,1,0.6
G3-G03,T443,islamic,A-CR-001,Sun,1,0.6
G3-G03,T443,islamic,A-CR-001,Mon,1,0.6
G3-G03,T443,islamic,A-CR-001,Tue,1,0.6
G3-G03,T443,islamic,A-CR-001,Wed,1,0.6
G3-G03,T443,islamic,A-CR-001,Thu,1,0.6
G3-G03,T443,islamic,A-CR-001,Sun,2,0.6
G3-G03,T014,pe,A-PG-01,Sun,1,0.6
G3-G03,T022,art,A-CR-001,Sun,1,0.6
G3-G03,T006,library,A-LIB-01,Sun,1,0.6
G3-G03,T403,english,A-CR-001,Sun,1,0.6
G3-G03,T403,english,A-CR-001,Mon,1,0.6
G3-G03,T403,english,A-CR-001,Tue,1,0.6
G3-G03,T403,english,A-CR-001,Wed,1,0.6
G3-G03,T403,english,A-CR-001,Thu,1,0.6
G3-G03,T403,english,A-CR-001,Sun,2,0.6
G3-G03,T403,english,A-CR-001,Mon,2,0.6
G3-G03,T403,english,A-CR-001,Tue,2,0.6
G3-G03,T403,english,A-CR-001,Wed,2,0.6
G3-G03,T010,french,A-CR-001,Sun,1,0.6
G3-G03,T026,computer,A-LAB-01,Sun,1,0.6
G3-G03,T036,music,A-CR-001,Sun,1,0.6
G3-G03,T334,social,A-CR-001,Sun,1,0.6
G3-G04,T361,math,A-CR-001,Sun,1,0.6
G3-G04,T361,math,A-CR-001,Mon,1,0.6
G3-G04,T361,math,A-CR-001,Tue,1,0.6
G3-G04,T361,math,A-CR-001,Wed,1,0.6
G3-G04,T361,math,A-CR-001,Thu,1,0.6
G3-G04,T361,math,A-CR-001,Sun,2,0.6
G3-G04,T361,math,A-CR-001,Mon,2,0.6
G3-G04,T361,math,A-CR-001,Tue,2,0.6
G3-G04,T361,math,A-CR-001,Wed,2,0.6
G3-G04,T379,science,A-LAB-01,Sun,1,0.6
G3-G04,T379,science,A-LAB-01,Mon,1,0.6
G3-G04,T379,science,A-LAB-01,Tue,1,0.6
G3-G04,T379,science,A-LAB-01,Wed,1,0.6
G3-G04,T379,science,A-LAB-01,Thu,1,0.6
G3-G04,T452,arabic,A-CR-001,Sun,1,0.6
G3-G04,T452,arabic,A-CR-001,Mon,1,0.6
G3-G04,T452,arabic,A-CR-001,Tue,1,0.6
G3-G04,T452,arabic,A-CR-001,Wed,1,0.6
G3-G04,T452,arabic,A-CR-001,Thu,1,0.6
G3-G04,T448,islamic,A-CR-001,Sun,1,0.6
G3-G04,T448,islamic,A-CR-001,Mon,1,0.6
G3-G04,T448,islamic,A-CR-001,Tue,1,0.6
G3-G04,T448,islamic,A-CR-001,Wed,1,0.6
G3-G04,T448,islamic,A-CR-001,Thu,1,0.6
G3-G04,T448,islamic,A-CR-001,Sun,2,0.6
G3-G04,T016,pe,A-PG-01,Sun,1,0.6
G3-G04,T028,art,A-CR-001,Sun,1,0.6
G3-G04,T002,library,A-LIB-01,Sun,1,0.6
G3-G04,T421,english,A-CR-001,Sun,1,0.6
G3-G04,T421,english,A-CR-001,Mon,1,0.6
G3-G04,T421,english,A-CR-001,Tue,1,0.6
G3-G04,T421,english,A-CR-001,Wed,1,0.6
G3-G04,T421,english,A-CR-001,Thu,1,0.6
G3-G04,T421,english,A-CR-001,Sun,2,0.6
G3-G04,T421,english,A-CR-001,Mon,2,0.6
G3-G04,T421,english,A-CR-001,Tue,2,0.6
G3-G04,T421,english,A-CR-001,Wed,2,0.6
G3-G04,T012,french,A-CR-001,Sun,1,0.6
G3-G04,T030,computer,A-LAB-01,Sun,1,0.6
G3-G04,T038,music,A-CR-001,Sun,1,0.6
G3-G04,T360,social,A-CR-001,Sun,1,0.6
G3-G05,T392,math,A-CR-001,Sun,1,0.6
G3-G05,T392,math,A-CR-001,Mon,1,0.6
G3-G05,T392,math,A-CR-001,Tue,1,0.6
G3-G05,T392,math,A-CR-001,Wed,1,0.6
G3-G05,T392,math,A-CR-001,Thu,1,0.6
G3-G05,T392,math,A-CR-001,Sun,2,0.6
G3-G05,T392,math,A-CR-001,Mon,2,0.6
G3-G05,T392,math,A-CR-001,Tue,2,0.6
G3-G05,T392,math,A-CR-001,Wed,2,0.6
G3-G05,T396,science,A-LAB-01,Sun,1,0.6
G3-G05,T396,science,A-LAB-01,Mon,1,0.6
G3-G05,T396,science,A-LAB-01,Tue,1,0.6
G3-G05,T396,science,A-LAB-01,Wed,1,0.6
G3-G05,T396,science,A-LAB-01,Thu,1,0.6
G3-G05,T457,arabic,A-CR-001,Sun,1,0.6
G3-G05,T457,arabic,A-CR-001,Mon,1,0.6
G3-G05,T457,arabic,A-CR-001,Tue,1,0.6
G3-G05,T457,arabic,A-CR-001,Wed,1,0.6
G3-G05,T457,arabic,A-CR-001,Thu,1,0.6
G3-G05,T463,islamic,A-CR-001,Sun,1,0.6
G3-G05,T463,islamic,A-CR-001,Mon,1,0.6
G3-G05,T463,islamic,A-CR-001,Tue,1,0.6
G3-G05,T463,islamic,A-CR-001,Wed,1,0.6
G3-G05,T463,islamic,A-CR-001,Thu,1,0.6
G3-G05,T463,islamic,A-CR-001,Sun,2,0.6
G3-G05,T018,pe,A-PG-01,Sun,1,0.6
